elapsed_sec,best_cost,improvement_pct
1.29,11627.8101,
2.47,11618.9331,
5.59,11616.6448,
8.65,11615.5981,
11.74,11614.8937,
12.47,11597.5327,
15.74,11596.5713,
19.41,11596.5713,
